### ZJet_amcatnlo_Inc
 #id                        variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
  36                            Jet3_Phi            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  37                         DR_Ele1Jet1            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  38                         DR_Ele1Jet2            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  39                         DR_Ele2Jet1            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  40                         DR_Ele2Jet2            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  41                         DR_Jet1Jet2            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  42                             sT_eejj        300.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  43                       sT_eejj_bkgCR        300.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  44                             Pt_e1e2         70.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  45                              M_e1e2         50.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  46                        M_e1e2_bkgCR         50.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  47                        preselection            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  48                         sT_eejj_opt            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  49                          M_e1e2_opt            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  50                         Mej_min_opt            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  51                       sT_eejj_LQ300        475.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  52                        M_e1e2_LQ300        225.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  53                      min_M_ej_LQ300        235.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  54                       sT_eejj_LQ400        625.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  55                        M_e1e2_LQ400        235.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  56                      min_M_ej_LQ400        330.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  57                       sT_eejj_LQ500        770.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  58                        M_e1e2_LQ500        250.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  59                      min_M_ej_LQ500        420.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  60                       sT_eejj_LQ600        905.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  61                        M_e1e2_LQ600        265.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  62                      min_M_ej_LQ600        500.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  63                       sT_eejj_LQ700       1040.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  64                        M_e1e2_LQ700        280.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  65                      min_M_ej_LQ700        575.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
  66                       sT_eejj_LQ800       1170.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
